"","simLabel","scenario","mp","species","stock","projObsErrMult","nGoodReps","medProbPDH_sp","pGoodReps","pBtGt.3B0","pBtGt.5B0","pBtGt.6B0","pCtGt650t","pUtGt.1HR","avgUtGt0.1HR","nYrsSOK","avgLicSOK","avgSOK_t","avgPonded_t","pondAAV","nYrsComm","avgCatch_t","catchAAV","pBtGtHistSB","pBtGt.5HistSB","growthRate6yrs","growthRate11yrs","growthRate16yrs","B0","BtMP","DtMP","BhistT","DhistT","BnT","DnT"
"1177","sim_parBatHGherringGrid4","a1Mmean_sr0.67_identM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.785,0.525,0.429,NA,0,NA,7,1,7.3,105.9,79.6,0,0,0,0.021,0.175,0.052,0.048,0.046,4.014,2.075,0.529,1.675,0.421,3.271,0.821
"1178","sim_parBatHGherringGrid4","a1Mmean_sr0.67_identM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.81,0.526,0.395,NA,0,NA,9,7.8,56.4,821.1,86.6,0,0,0,0.003,0.039,0.04,0.059,0.052,17.841,8.166,0.462,7.396,0.42,13.766,0.78
"1179","sim_parBatHGherringGrid4","a1Mmean_sr0.67_identM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.853,0.649,0.529,NA,0,NA,6,1,7.3,106.6,116.5,0,0,0,0.017,0.126,0.051,0.046,0.049,1.923,1.077,0.557,0.874,0.452,1.835,0.969
"1180","sim_parBatHGherringGrid4","a1Mmean_sr0.67_identM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.882,0.571,0.433,0,0,NA,13,6.8,49.6,723.3,71.1,0,0,0,0.002,0.033,0.053,0.056,0.047,23.778,11.319,0.479,9.945,0.422,18.872,0.799
"1181","sim_parBatHGherringGrid40","a1M1.25_sr0.8_identM_rw15_loPondM","NoFish","HG Herring","C/S",1,100,0,1,0.53,0.236,0.163,NA,0,NA,0,0,0,0,0,0,0,0,0.027,0.173,0.044,0.056,0.05,6.518,2.19,0.326,1.767,0.262,3.379,0.506
"1182","sim_parBatHGherringGrid40","a1M1.25_sr0.8_identM_rw15_loPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.465,0.156,0.095,NA,0,NA,0,0,0,0,0,0,0,0,0.002,0.049,0.038,0.061,0.046,32.338,8.417,0.26,7.573,0.237,13.539,0.418
"1183","sim_parBatHGherringGrid40","a1M1.25_sr0.8_identM_rw15_loPondM","NoFish","HG Herring","Lou",1,100,0,1,0.559,0.26,0.165,NA,0,NA,0,0,0,0,0,0,0,0,0.017,0.158,0.05,0.048,0.054,3.738,1.191,0.314,0.939,0.247,1.938,0.513
"1184","sim_parBatHGherringGrid40","a1M1.25_sr0.8_identM_rw15_loPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.546,0.159,0.076,0,0,NA,0,0,0,0,0,0,0,0,0.001,0.039,0.047,0.055,0.041,42.593,11.798,0.276,10.279,0.241,18.856,0.441
"1185","sim_parBatHGherringGrid41","a1M1.64_sr0.8_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.225,0.065,0.034,NA,0,NA,4.5,1,7.3,105.7,116.8,0,0,0,0.017,0.148,0.055,0.051,0.051,10.289,1.853,0.177,1.515,0.145,3.089,0.298
"1186","sim_parBatHGherringGrid41","a1M1.64_sr0.8_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.152,0.027,0.013,NA,0.001,0.13,8,6.3,46,672.4,97,0,0,0,0,0.037,0.023,0.052,0.039,52.747,7.373,0.142,7.086,0.135,12.955,0.244
"1187","sim_parBatHGherringGrid41","a1M1.64_sr0.8_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.242,0.064,0.031,NA,0,NA,3.5,1,7.3,106.1,120.3,0,0,0,0.016,0.154,0.055,0.056,0.052,5.946,1.105,0.182,0.896,0.147,1.857,0.307
"1188","sim_parBatHGherringGrid41","a1M1.64_sr0.8_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.137,0.018,0.009,0,0,NA,12,5.2,38,555.9,82.8,0,0,0,0,0.025,0.036,0.057,0.042,68.982,10.33,0.15,9.497,0.138,17.901,0.258
"1189","sim_parBatHGherringGrid42","a1M1.64_sr0.8_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.231,0.068,0.036,NA,0,NA,0,0,0,0,0,0,0,0,0.017,0.149,0.056,0.052,0.052,10.289,1.853,0.177,1.515,0.145,3.127,0.302
"1190","sim_parBatHGherringGrid42","a1M1.64_sr0.8_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.102,0.019,0.009,NA,0.2,0.18,0,0,0,0,0,6,1217.4,116.2,0,0.026,0.016,0.039,0.033,52.747,6.993,0.134,7.086,0.135,11.57,0.218
"1191","sim_parBatHGherringGrid42","a1M1.64_sr0.8_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.251,0.067,0.032,NA,0,NA,0,0,0,0,0,0,0,0,0.018,0.158,0.056,0.058,0.053,5.946,1.105,0.182,0.896,0.147,1.898,0.313
"1192","sim_parBatHGherringGrid42","a1M1.64_sr0.8_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.103,0.013,0.004,0.24,0.133,0.16,0,0,0,0,0,6,1217.4,116.2,0,0.016,0.03,0.048,0.038,68.982,9.95,0.144,9.497,0.138,16.596,0.239
"1193","sim_parBatHGherringGrid43","a1M1.64_sr0.8_identM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.225,0.065,0.034,NA,0,NA,4.5,1,7.3,105.7,116.8,0,0,0,0.017,0.148,0.055,0.051,0.051,10.289,1.853,0.177,1.515,0.145,3.089,0.298
"1194","sim_parBatHGherringGrid43","a1M1.64_sr0.8_identM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.119,0.021,0.01,NA,0.103,0.16,8,6.3,45.5,662.4,98.2,2,1216.2,133.7,0,0.029,0.021,0.046,0.034,52.747,7.373,0.142,7.086,0.135,12.047,0.227
"1195","sim_parBatHGherringGrid43","a1M1.64_sr0.8_identM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.242,0.064,0.031,NA,0,NA,3.5,1,7.3,106.1,120.3,0,0,0,0.016,0.154,0.055,0.056,0.052,5.946,1.105,0.182,0.896,0.147,1.857,0.307
"1196","sim_parBatHGherringGrid43","a1M1.64_sr0.8_identM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.11,0.013,0.005,0.14,0.069,0.15,12,5.1,37.1,542.2,82.4,2,1216.2,133.7,0,0.019,0.033,0.053,0.039,68.982,10.33,0.15,9.497,0.138,16.994,0.245
"1197","sim_parBatHGherringGrid44","a1M1.64_sr0.8_identM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.229,0.067,0.036,NA,0,NA,6,1,7.3,106,85.3,0,0,0,0.017,0.149,0.056,0.051,0.051,10.289,1.853,0.177,1.515,0.145,3.108,0.3
"1198","sim_parBatHGherringGrid44","a1M1.64_sr0.8_identM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.157,0.028,0.013,NA,0,NA,9,7.7,56,814.1,86.8,0,0,0,0,0.039,0.025,0.052,0.04,52.747,7.562,0.145,7.086,0.135,13.15,0.247
"1199","sim_parBatHGherringGrid44","a1M1.64_sr0.8_identM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.249,0.067,0.031,NA,0,NA,6,1,7.3,106.4,101.1,0,0,0,0.017,0.156,0.055,0.057,0.053,5.946,1.105,0.182,0.896,0.147,1.88,0.31
"1200","sim_parBatHGherringGrid44","a1M1.64_sr0.8_identM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.143,0.019,0.009,0,0,NA,13,6.3,45.9,668,74.1,0,0,0,0,0.025,0.037,0.057,0.043,68.982,10.519,0.153,9.497,0.138,18.137,0.261
"1201","sim_parBatHGherringGrid45","a1M1.64_sr0.8_identM_rw15_loPondM","NoFish","HG Herring","C/S",1,100,0,1,0.231,0.068,0.036,NA,0,NA,0,0,0,0,0,0,0,0,0.017,0.149,0.056,0.052,0.052,10.289,1.853,0.177,1.515,0.145,3.127,0.302
"1202","sim_parBatHGherringGrid45","a1M1.64_sr0.8_identM_rw15_loPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.165,0.03,0.015,NA,0,NA,0,0,0,0,0,0,0,0,0.001,0.041,0.032,0.057,0.041,52.747,7.561,0.145,7.086,0.135,13.421,0.253
"1203","sim_parBatHGherringGrid45","a1M1.64_sr0.8_identM_rw15_loPondM","NoFish","HG Herring","Lou",1,100,0,1,0.251,0.067,0.032,NA,0,NA,0,0,0,0,0,0,0,0,0.018,0.158,0.056,0.058,0.053,5.946,1.105,0.182,0.896,0.147,1.898,0.313
"1204","sim_parBatHGherringGrid45","a1M1.64_sr0.8_identM_rw15_loPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.149,0.02,0.009,0,0,NA,0,0,0,0,0,0,0,0,0,0.027,0.039,0.059,0.044,68.982,10.518,0.153,9.497,0.138,18.447,0.266
"1205","sim_parBatHGherringGrid46","a1Mmean_sr0.67_diffM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.663,0.413,0.313,NA,0,NA,3,1,7.3,105.5,100,0,0,0,0.025,0.134,0.065,0.068,0.073,3.696,1.917,0.492,1.328,0.359,2.751,0.75
"1206","sim_parBatHGherringGrid46","a1Mmean_sr0.67_diffM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.787,0.482,0.375,NA,0.003,0.12,9,6.6,47.9,695.4,94.1,0,0,0,0.003,0.053,0.019,0.064,0.049,18.012,8.049,0.45,7.559,0.428,13.909,0.78
"1207","sim_parBatHGherringGrid46","a1Mmean_sr0.67_diffM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.977,0.892,0.842,NA,0,NA,7,1,7.3,106.5,100.5,0,0,0,0.111,0.39,0.038,0.016,0.012,1.798,2.697,1.508,2.133,1.215,2.496,1.351
"1208","sim_parBatHGherringGrid46","a1Mmean_sr0.67_diffM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.914,0.641,0.465,0,0,NA,13,5.2,37.7,547.1,82.1,0,0,0,0.001,0.042,0.035,0.058,0.042,23.506,12.664,0.538,11.02,0.473,19.156,0.82
"1209","sim_parBatHGherringGrid47","a1Mmean_sr0.67_diffM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.665,0.421,0.319,NA,0,NA,0,0,0,0,0,0,0,0,0.025,0.135,0.065,0.069,0.074,3.696,1.917,0.492,1.328,0.359,2.779,0.758
"1210","sim_parBatHGherringGrid47","a1Mmean_sr0.67_diffM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.755,0.421,0.309,NA,0.211,0.18,0,0,0,0,0,6.5,1138.6,117.9,0.002,0.037,0.011,0.047,0.039,18.012,7.666,0.429,7.559,0.428,12.407,0.695
"1211","sim_parBatHGherringGrid47","a1Mmean_sr0.67_diffM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.979,0.896,0.846,NA,0,NA,0,0,0,0,0,0,0,0,0.113,0.398,0.041,0.017,0.013,1.798,2.697,1.508,2.133,1.215,2.536,1.374
"1212","sim_parBatHGherringGrid47","a1Mmean_sr0.67_diffM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.905,0.601,0.421,0.26,0.132,0.15,0,0,0,0,0,6.5,1138.6,117.9,0.001,0.029,0.024,0.047,0.04,23.506,12.281,0.522,11.02,0.473,17.722,0.759
"1213","sim_parBatHGherringGrid48","a1Mmean_sr0.67_diffM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.663,0.413,0.313,NA,0,NA,3,1,7.3,105.5,100,0,0,0,0.025,0.134,0.065,0.068,0.073,3.696,1.917,0.492,1.328,0.359,2.751,0.75
"1214","sim_parBatHGherringGrid48","a1Mmean_sr0.67_diffM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.773,0.455,0.333,NA,0.104,0.16,9,6.6,47.8,692.8,93.5,2,1167.9,127.5,0.002,0.041,0.019,0.053,0.043,18.012,8.049,0.45,7.559,0.428,12.925,0.724
"1215","sim_parBatHGherringGrid48","a1Mmean_sr0.67_diffM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.977,0.892,0.842,NA,0,NA,7,1,7.3,106.5,100.5,0,0,0,0.111,0.39,0.038,0.016,0.012,1.798,2.697,1.508,2.133,1.215,2.496,1.351
"1216","sim_parBatHGherringGrid48","a1Mmean_sr0.67_diffM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.912,0.619,0.434,0.16,0.069,0.15,13,5.1,37.3,544.6,81.8,2,1167.9,127.5,0.001,0.033,0.026,0.051,0.041,23.506,12.664,0.538,11.02,0.473,18.172,0.778
"1217","sim_parBatHGherringGrid49","a1Mmean_sr0.67_diffM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.665,0.415,0.315,NA,0,NA,5,1,7.3,105.8,100,0,0,0,0.025,0.135,0.064,0.068,0.074,3.696,1.917,0.492,1.328,0.359,2.766,0.754
"1218","sim_parBatHGherringGrid49","a1Mmean_sr0.67_diffM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.791,0.493,0.384,NA,0,NA,10,7.9,57.2,834.6,85.2,0,0,0,0.003,0.055,0.021,0.066,0.05,18.012,8.237,0.461,7.559,0.428,14.126,0.792
"1219","sim_parBatHGherringGrid49","a1Mmean_sr0.67_diffM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.979,0.893,0.845,NA,0,NA,8,1,7.3,106.6,80.1,0,0,0,0.113,0.397,0.04,0.017,0.013,1.798,2.697,1.508,2.133,1.215,2.525,1.368
"1220","sim_parBatHGherringGrid49","a1Mmean_sr0.67_diffM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.915,0.653,0.481,0,0,NA,14,6.6,47.9,700.9,71.4,0,0,0,0.001,0.043,0.039,0.059,0.043,23.506,12.852,0.546,11.02,0.473,19.417,0.831
"1221","sim_parBatHGherringGrid5","a1Mmean_sr0.67_identM_rw15_loPondM","NoFish","HG Herring","C/S",1,100,0,1,0.787,0.528,0.429,NA,0,NA,0,0,0,0,0,0,0,0,0.021,0.177,0.053,0.048,0.047,4.014,2.075,0.529,1.675,0.421,3.287,0.825
"1222","sim_parBatHGherringGrid5","a1Mmean_sr0.67_identM_rw15_loPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.815,0.535,0.404,NA,0,NA,0,0,0,0,0,0,0,0,0.003,0.043,0.042,0.06,0.053,17.841,8.166,0.462,7.396,0.42,13.959,0.791
"1223","sim_parBatHGherringGrid5","a1Mmean_sr0.67_identM_rw15_loPondM","NoFish","HG Herring","Lou",1,100,0,1,0.854,0.653,0.531,NA,0,NA,0,0,0,0,0,0,0,0,0.017,0.128,0.052,0.047,0.05,1.923,1.077,0.557,0.874,0.452,1.848,0.976
"1224","sim_parBatHGherringGrid5","a1Mmean_sr0.67_identM_rw15_loPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.887,0.589,0.443,0,0,NA,0,0,0,0,0,0,0,0,0.002,0.036,0.055,0.057,0.048,23.778,11.318,0.479,9.945,0.422,19.094,0.808
"1225","sim_parBatHGherringGrid50","a1Mmean_sr0.67_diffM_rw15_loPondM","NoFish","HG Herring","C/S",1,100,0,1,0.665,0.421,0.319,NA,0,NA,0,0,0,0,0,0,0,0,0.025,0.135,0.065,0.069,0.074,3.696,1.917,0.492,1.328,0.359,2.779,0.758
"1226","sim_parBatHGherringGrid50","a1Mmean_sr0.67_diffM_rw15_loPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.799,0.504,0.393,NA,0,NA,0,0,0,0,0,0,0,0,0.003,0.056,0.026,0.067,0.051,18.012,8.231,0.461,7.559,0.428,14.338,0.804
"1227","sim_parBatHGherringGrid50","a1Mmean_sr0.67_diffM_rw15_loPondM","NoFish","HG Herring","Lou",1,100,0,1,0.979,0.896,0.846,NA,0,NA,0,0,0,0,0,0,0,0,0.113,0.398,0.041,0.017,0.013,1.798,2.697,1.508,2.133,1.215,2.536,1.374
"1228","sim_parBatHGherringGrid50","a1Mmean_sr0.67_diffM_rw15_loPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.918,0.663,0.493,0,0,NA,0,0,0,0,0,0,0,0,0.001,0.045,0.043,0.061,0.043,23.506,12.845,0.546,11.02,0.473,19.652,0.841
"1229","sim_parBatHGherringGrid51","a1M1.25_sr0.67_diffM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.329,0.13,0.079,NA,0,NA,2,1,7.3,105.4,100.1,0,0,0,0.007,0.063,0.041,0.056,0.062,5.768,1.221,0.201,1.006,0.166,2.349,0.39
"1230","sim_parBatHGherringGrid51","a1M1.25_sr0.67_diffM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.331,0.103,0.061,NA,0.004,0.11,7,6.6,48,694.9,100,0,0,0,0.002,0.032,0.005,0.042,0.041,34.044,6.7,0.201,6.417,0.192,12.343,0.365
"1231","sim_parBatHGherringGrid51","a1M1.25_sr0.67_diffM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.823,0.609,0.507,NA,0,NA,7,1,7.3,106.4,100.9,0,0,0,0.103,0.337,0.039,0.02,0.025,3.351,2.442,0.7,1.985,0.569,2.462,0.714
"1232","sim_parBatHGherringGrid51","a1M1.25_sr0.67_diffM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.426,0.104,0.051,0,0,NA,12,4.4,32.2,467.5,86.1,0,0,0,0,0.021,0.045,0.045,0.039,43.163,10.363,0.242,9.409,0.219,17.153,0.399
"1233","sim_parBatHGherringGrid52","a1M1.25_sr0.67_diffM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.335,0.131,0.079,NA,0,NA,0,0,0,0,0,0,0,0,0.007,0.063,0.043,0.057,0.063,5.768,1.221,0.201,1.006,0.166,2.374,0.394
"1234","sim_parBatHGherringGrid52","a1M1.25_sr0.67_diffM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.274,0.079,0.043,NA,0.183,0.18,0,0,0,0,0,5,1043.5,118.3,0,0.022,-0.014,0.037,0.034,34.044,6.317,0.189,6.417,0.192,11.019,0.327
"1235","sim_parBatHGherringGrid52","a1M1.25_sr0.67_diffM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.829,0.616,0.518,NA,0,NA,0,0,0,0,0,0,0,0,0.105,0.34,0.042,0.021,0.026,3.351,2.442,0.7,1.985,0.569,2.506,0.727
"1236","sim_parBatHGherringGrid52","a1M1.25_sr0.67_diffM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.384,0.083,0.039,0.21,0.112,0.15,0,0,0,0,0,5,1043.5,118.3,0,0.016,0.034,0.038,0.034,43.163,9.98,0.233,9.409,0.219,15.899,0.37
"1237","sim_parBatHGherringGrid53","a1M1.25_sr0.67_diffM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.329,0.13,0.079,NA,0,NA,2,1,7.3,105.4,100.1,0,0,0,0.007,0.063,0.041,0.056,0.062,5.768,1.221,0.201,1.006,0.166,2.349,0.39
"1238","sim_parBatHGherringGrid53","a1M1.25_sr0.67_diffM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.303,0.085,0.051,NA,0.079,0.16,7,6.4,46.8,681.6,100,1,1027.4,114,0,0.023,-0.011,0.041,0.036,34.044,6.7,0.201,6.417,0.192,11.5,0.341
"1239","sim_parBatHGherringGrid53","a1M1.25_sr0.67_diffM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.823,0.609,0.507,NA,0,NA,7,1,7.3,106.4,100.9,0,0,0,0.103,0.337,0.039,0.02,0.025,3.351,2.442,0.7,1.985,0.569,2.462,0.714
"1240","sim_parBatHGherringGrid53","a1M1.25_sr0.67_diffM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.402,0.087,0.041,0.12,0.057,0.14,12,4.4,31.9,463.5,87.1,1,1027.4,114,0,0.017,0.039,0.041,0.037,43.163,10.363,0.242,9.409,0.219,16.31,0.38
"1241","sim_parBatHGherringGrid54","a1M1.25_sr0.67_diffM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.333,0.13,0.079,NA,0,NA,3.5,1,7.3,105.6,100.5,0,0,0,0.007,0.06,0.041,0.057,0.062,5.768,1.221,0.201,1.006,0.166,2.355,0.391
"1242","sim_parBatHGherringGrid54","a1M1.25_sr0.67_diffM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.336,0.107,0.063,NA,0,NA,8,7.8,57,827.7,93.2,0,0,0,0.002,0.033,0.006,0.043,0.043,34.044,6.889,0.206,6.417,0.192,12.498,0.37
"1243","sim_parBatHGherringGrid54","a1M1.25_sr0.67_diffM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.826,0.615,0.515,NA,0,NA,8,1,7.3,106.6,88.2,0,0,0,0.104,0.34,0.041,0.021,0.025,3.351,2.442,0.7,1.985,0.569,2.49,0.723
"1244","sim_parBatHGherringGrid54","a1M1.25_sr0.67_diffM_rw15_loPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.435,0.106,0.052,0,0,NA,13,5.7,41.5,604.9,75.7,0,0,0,0,0.025,0.048,0.047,0.04,43.163,10.552,0.246,9.409,0.219,17.342,0.403
"1245","sim_parBatHGherringGrid55","a1M1.25_sr0.67_diffM_rw15_loPondM","NoFish","HG Herring","C/S",1,100,0,1,0.335,0.131,0.079,NA,0,NA,0,0,0,0,0,0,0,0,0.007,0.063,0.043,0.057,0.063,5.768,1.221,0.201,1.006,0.166,2.374,0.394
"1246","sim_parBatHGherringGrid55","a1M1.25_sr0.67_diffM_rw15_loPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.349,0.113,0.067,NA,0,NA,0,0,0,0,0,0,0,0,0.002,0.035,0.013,0.047,0.044,34.044,6.881,0.206,6.417,0.192,12.827,0.379
"1247","sim_parBatHGherringGrid55","a1M1.25_sr0.67_diffM_rw15_loPondM","NoFish","HG Herring","Lou",1,100,0,1,0.829,0.616,0.518,NA,0,NA,0,0,0,0,0,0,0,0,0.105,0.34,0.042,0.021,0.026,3.351,2.442,0.7,1.985,0.569,2.506,0.727
"1248","sim_parBatHGherringGrid55","a1M1.25_sr0.67_diffM_rw15_loPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.447,0.118,0.058,0,0,NA,0,0,0,0,0,0,0,0,0,0.027,0.052,0.048,0.042,43.163,10.545,0.246,9.409,0.219,17.708,0.412
"1249","sim_parBatHGherringGrid56","a1M1.64_sr0.67_diffM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.155,0.051,0.031,NA,0,NA,1.5,1,7.3,105.1,76.1,0,0,0,0.016,0.113,0.049,0.051,0.063,10.379,1.309,0.122,1.089,0.103,2.362,0.223
"1250","sim_parBatHGherringGrid56","a1M1.64_sr0.67_diffM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.078,0.014,0.006,NA,0.003,0.13,6,6.1,44.6,645.9,100,0,0,0,0,0.025,-0.022,0.027,0.038,57.26,6.649,0.113,6.518,0.114,11.285,0.194
"1251","sim_parBatHGherringGrid56","a1M1.64_sr0.67_diffM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.518,0.272,0.2,NA,0,NA,6,1,7.3,106.4,100.5,0,0,0,0.101,0.293,0.044,0.044,0.029,5.48,2.228,0.384,1.783,0.309,2.395,0.412
"1252","sim_parBatHGherringGrid56","a1M1.64_sr0.67_diffM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.083,0.013,0.005,0,0,NA,11.5,3.6,26,379.6,88.8,0,0,0,0,0.019,0.01,0.04,0.037,73.119,10.185,0.138,9.39,0.128,16.042,0.218
"1253","sim_parBatHGherringGrid57","a1M1.64_sr0.67_diffM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.158,0.055,0.033,NA,0,NA,0,0,0,0,0,0,0,0,0.017,0.115,0.051,0.052,0.064,10.379,1.309,0.122,1.089,0.103,2.392,0.225
"1254","sim_parBatHGherringGrid57","a1M1.64_sr0.67_diffM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.055,0.009,0.004,NA,0.167,0.18,0,0,0,0,0,4,866.3,110.1,0,0.015,-0.027,0.019,0.029,57.26,6.265,0.107,6.518,0.114,10.004,0.173
"1255","sim_parBatHGherringGrid57","a1M1.64_sr0.67_diffM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.525,0.282,0.211,NA,0,NA,0,0,0,0,0,0,0,0,0.103,0.305,0.047,0.045,0.032,5.48,2.228,0.384,1.783,0.309,2.447,0.422
"1256","sim_parBatHGherringGrid57","a1M1.64_sr0.67_diffM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.062,0.009,0.001,0.17,0.11,0.15,0,0,0,0,0,4,866.3,110.1,0,0.015,-0.007,0.032,0.035,73.119,9.802,0.132,9.39,0.128,14.842,0.202
"1257","sim_parBatHGherringGrid58","a1M1.64_sr0.67_diffM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.155,0.051,0.031,NA,0,NA,1.5,1,7.3,105.1,76.1,0,0,0,0.016,0.113,0.049,0.051,0.063,10.379,1.309,0.122,1.089,0.103,2.362,0.223
"1258","sim_parBatHGherringGrid58","a1M1.64_sr0.67_diffM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.061,0.009,0.004,NA,0.075,0.17,6,6.3,45.4,665.8,100,1,778,95.2,0,0.017,-0.022,0.024,0.033,57.26,6.649,0.113,6.518,0.114,10.414,0.18
